player_id,player_name,fargo_rating,rating_status,latest_handicap,handicap_starttime,handicap_tournament_id,games,wins,losses,component
8498578,Riaz Ali,509.28,anchored,3.0,2026-07-04T08:00:00Z,79932562,812,393,419,1
2043792,Vaios Evangelou,508.94,anchored,58.0,2021-06-30T16:00:00Z,8985252,147,73,74,1
26143903,Katrine Sætereng,508.85,anchored,430.0,2026-09-02T16:00:00Z,86425378,1186,564,622,1
20809939,Gary Zacaria,508.55,anchored,317.0,2024-10-16T16:00:00Z,48275275,151,71,80,1
1006543,Trond Lid Cappelen,508.34,anchored,,,,349,187,162,1
1006487,Desak Sri Pustini,508.27,anchored,57.0,2020-09-09T16:00:00Z,8181731,240,124,116,1
1006327,Ken Simon Røed,507.98,anchored,,,,14,5,9,1
1036625,Elias Rytterager Johnsen,507.89,anchored,3.0,2025-12-27T11:00:00Z,71848093,33,16,17,1
69888928,T M.H,507.67,anchored,253.0,2026-08-31T16:00:00Z,86423461,110,71,39,1
1006298,Jarek (Barracuda) Kapuściński,507.55,anchored,313.0,2026-09-02T16:00:00Z,86425378,626,325,301,1
25484464,Joaquin K. Yovine,507.36,anchored,381.0,2025-10-22T16:00:00Z,70292821,647,285,362,1
1006157,Asle M. Johansen,507.15,anchored,,,,278,146,132,1
1014993,Tron Vidar Engebakk,506.93,anchored,528.0,2026-07-08T16:00:00Z,84684754,19,8,11,1
4989992,Ronny Andresen,506.72,anchored,28.0,2019-03-13T17:01:00Z,4999055,94,53,41,1
10220035,Marius Lamby Solvang,506.57,anchored,305.0,2026-08-10T16:00:00Z,86164780,1373,666,707,1
16996051,Ylva Mathisen,506.27,anchored,,,,5,2,3,1
1946517,Ivan Tadic,505.96,anchored,12.0,2020-01-30T19:15:00Z,7224607,1559,807,752,1
7222054,Leif Norvald Nilsen,505.91,anchored,242.0,2026-03-04T17:00:00Z,77583133,138,76,62,1
4742719,Adiil Lusjanii,505.89,anchored,31.0,2019-12-18T17:00:00Z,7034242,353,190,163,1
12348598,Runar Leiren,505.1,anchored,,,,22,13,9,1
1022588,Nikolaos Chatzitheodorou,505.08,anchored,45.0,2018-10-31T17:00:00Z,3305333,277,142,135,1
2063761,Kurt Anders Lund,505.06,anchored,450.0,2026-06-24T16:00:00Z,83950600,50,22,28,1
1396429,Øyvind Stordahl,505.05,anchored,275.0,2022-10-26T16:00:00Z,17824420,53,28,25,1
1006340,Kjartan Maraas,504.15,anchored,423.0,2025-09-24T16:00:00Z,68791057,259,107,152,1
3036771,Adrian Gawlak,503.85,anchored,,,,127,73,54,1
1030563,Alexander Baranji,503.82,anchored,419.0,2026-09-02T16:00:00Z,86425378,570,270,300,1
1006171,Bjørnar Davidsen,503.76,anchored,55.0,2018-11-07T17:00:00Z,3341207,532,280,252,1
12042235,Evert Andersson,503.6,anchored,400.0,2026-06-24T16:00:00Z,83950600,49,23,26,1
3485006,Cyril Vella,503.5,anchored,,,,30,16,14,1
10540801,Vasileios Nikolaou,503.31,anchored,60.0,2022-07-20T16:00:00Z,16780177,49,26,23,1
43190422,Sang Luong,502.75,anchored,,,,4,2,2,1
1013991,Ahad Rashid,502.35,anchored,46.0,2018-03-21T17:25:00Z,2250351,575,281,294,1
2056865,Rune Godager,502.23,anchored,,,,23,14,9,1
26613781,Patrick Kilman,502.2,anchored,,,,9,4,5,1
1402248,Trond Engebakk,501.82,anchored,518.0,2026-04-22T16:07:00Z,78942364,32,14,18,1
48151645,Albert Fjeldavli,501.55,anchored,325.0,2025-02-05T17:00:00Z,53301178,32,13,19,1
48159925,Ole-Jakob Rosenvold,501.5,anchored,319.0,2026-09-16T16:00:00Z,88468552,128,68,60,1
3120055,Per Christian Slåtta,501.44,anchored,,,,323,184,139,1
36990883,Anders Valde,500.26,anchored,3.0,2025-12-27T11:00:00Z,71848093,236,98,138,1
1498747,Andris Viksnins,499.96,anchored,,,,56,27,29,1
77931460,Daniel Nordhaug,499.67,anchored,,,,31,17,14,1
6545064,Kim-Olaf Sørensen,499.63,anchored,304.0,2026-05-20T16:00:00Z,81474325,123,58,65,1
2690021,Torkel Rønningen,499.58,anchored,,,,56,31,25,1
9924259,Amin Asil,499.41,anchored,301.0,2023-01-25T17:00:00Z,21241621,42,19,23,1
52796236,Maija Uleberg,498.83,anchored,,,,18,11,7,1
1597907,Haukur Stefansson,498.64,anchored,317.0,2026-01-28T17:00:00Z,74911768,86,40,46,1
5670467,Tasos Mertzanis,498.08,anchored,88.0,2019-09-04T17:01:00Z,6299728,18,8,10,1
1561935,Øystein Holm Krøvel,498.06,anchored,,,,319,153,166,1
9588856,Michel Mateos,497.77,anchored,250.0,2026-07-06T16:00:00Z,84509800,26,13,13,1
59180038,Nestori Hovi,497.59,anchored,425.0,2026-08-12T15:45:00Z,86204368,16,8,8,1
2167253,Michel Mateos,497.58,anchored,35.0,2018-06-06T16:15:00Z,2647176,256,139,117,1
8383377,Tina Lindvall,496.84,anchored,,,,60,34,26,1
7957612,Guido Thyssen,496.46,anchored,3.0,2026-01-31T10:00:00Z,72236716,70,34,36,1
75512620,Trond Evjen,496.39,anchored,241.0,2026-03-04T17:00:00Z,77583133,65,35,30,1
2950065,Billy Hipolito,496.06,anchored,,,,19,12,7,1
1006523,Tommy Myhre,495.09,anchored,3.0,2019-08-30T14:00:00Z,5976158,27,6,21,1
2053323,Ib Christiansen,494.48,anchored,318.0,2026-08-10T16:00:00Z,86164780,685,363,322,1
19663147,Elin Evensen,494.42,anchored,,,,21,12,9,1
2576372,Fadil Mustafa,494.08,anchored,,,,207,114,93,1
17693218,Romain Rolland,494.08,anchored,218.0,2025-05-12T16:00:00Z,60279199,95,45,50,1
58725133,Kjell-egil Woster,493.15,anchored,3.0,2026-07-04T08:00:00Z,79932562,102,49,53,1
1012750,Frode Myhre Larsen,493.09,anchored,,,,213,124,89,1
1006375,Maron Pettersen,491.71,anchored,325.0,2025-07-02T16:15:00Z,63131038,25,8,17,1
77931466,Aksel Nergaard,491.09,anchored,,,,26,14,12,1
3632537,Dennis Nilsen,490.95,anchored,,,,81,41,40,1
1006215,Emil Andreassen,490.07,anchored,275.0,2023-09-06T16:00:00Z,31196827,787,374,413,1
31114699,Ferdinand Jaggi,490.03,anchored,325.0,2026-06-08T16:00:00Z,83165326,134,70,64,1
52796242,Hanne-Therése Runestad,489.89,anchored,,,,16,7,9,1
1006473,Rune Antonsen,489.84,anchored,3.0,2026-01-31T10:00:00Z,72236716,42,18,24,1
1969296,Alexander Reyes Monsen,489.45,anchored,,,,20,9,11,1
2620563,Shakir,489.03,anchored,12.0,2018-05-26T12:01:00Z,2619365,8,5,3,1
1024799,Stig Nesvik,489.0,anchored,417.0,2026-09-02T16:00:00Z,86425378,5649,2681,2968,1
4889312,Hamza Malik,488.9,anchored,35.0,2019-03-20T17:15:00Z,5065455,106,60,46,1
8329325,Frode Ellingsen,488.46,anchored,175.0,2022-10-31T17:00:00Z,19043545,23,12,11,1
8270907,Christian Söderström,488.24,anchored,328.0,2026-05-11T16:00:00Z,81171145,153,73,80,1
1010309,Tom-Kristoffer Lindblad,488.2,anchored,,,,25,10,15,1
1345906,Ahad Rashid,487.17,anchored,,,,14,7,7,1
2110681,Kaj Dembe,486.95,anchored,,,,27,17,10,1
1934105,Nader Fallah,486.21,anchored,,,,15,9,6,1
3595359,Øivind Bakken,486.02,anchored,34.0,2019-05-22T16:10:00Z,5399876,671,340,331,1
19030543,Martin Olsson,485.58,anchored,292.0,2026-06-08T16:00:00Z,83165326,649,318,331,1
5174448,Thomas Hilling Amundsen,485.04,anchored,39.0,2019-06-05T16:50:00Z,5495437,111,63,48,1
16978756,Kevin Jensen,484.23,anchored,125.0,2022-10-03T16:00:00Z,19034737,85,40,45,1
1714804,Chris B Råthen,483.6,anchored,,,,14,9,5,1
2574158,Tommy Andersen,483.51,anchored,,,,16,8,8,1
7401493,Simen Skattum,483.46,anchored,20.0,2020-02-12T17:00:00Z,7443104,85,42,43,1
2792002,Shaq Bajrami,483.14,anchored,225.0,2023-02-06T17:00:00Z,21246271,290,149,141,1
2947265,Bernjard David C Ruiz,482.59,anchored,328.0,2026-06-15T16:00:00Z,83685481,910,449,461,1
55415260,Dag Erik Wiig,482.28,anchored,306.0,2026-04-15T16:00:00Z,78942265,436,213,223,1
59496361,Wojciech Wajda,482.24,anchored,225.0,2025-04-30T16:00:00Z,53308693,25,12,13,1
1006371,Marius Fredriksen,481.94,anchored,62.0,2020-06-10T15:56:00Z,7915337,21,9,12,1
1612717,Mentor Nuredini,481.39,anchored,,,,52,24,28,1
1006216,Emil Bjørkmann,481.21,anchored,525.0,2025-10-08T16:00:00Z,69799330,27,12,15,1
1384637,Jesper Slanti,481.08,anchored,20.0,2022-06-22T16:00:00Z,16356526,14,8,6,1
80088046,Kim Rui,481.07,anchored,319.0,2026-09-16T16:00:00Z,88468552,403,193,210,1
5129473,Andreas Bjørnhaug,480.96,anchored,54.0,2020-07-15T16:50:00Z,7967707,133,65,68,1
1006374,Markus Kotvojs,480.6,anchored,,,,27,13,14,1
1944604,Antonio De La Garza,480.23,anchored,,,,31,13,18,1
2251359,Gustav Leennatsso,479.9,anchored,,,,56,31,25,1
1006448,Roald Pettersen,479.17,anchored,322.0,2026-05-13T16:00:00Z,81091549,162,78,84,1
24871531,Eystein Sæther,479.02,anchored,150.0,2024-12-09T17:00:00Z,52107322,10,5,5,1
5063317,Eirik N,478.34,anchored,,,,9,4,5,1
49097056,Herman Maraas,477.91,anchored,240.0,2025-07-09T16:00:00Z,62631910,270,115,155,1
6691281,Andreas Wahr-Hansen,477.58,anchored,318.0,2026-05-04T16:00:00Z,80902801,1346,638,708,1
1006253,Gunder Eriksen,477.17,anchored,,,,32,14,18,1
5475535,Sandro Hasecic,477.16,anchored,,,,21,8,13,1
13381909,Kjartan Madsen,477.12,anchored,,,,16,8,8,1
3428055,Rune Fevang,476.79,anchored,267.0,2025-02-17T17:00:00Z,54821068,1653,799,854,1
1006391,Michelle Sandman,476.79,anchored,2.0,2025-03-15T09:00:00Z,55383781,7,3,4,1
1997987,Sven Høgdahl,476.46,anchored,210.0,2023-03-27T16:00:00Z,25906918,209,105,104,1
5076344,Hamad Malik,476.22,anchored,225.0,2024-12-18T17:00:00Z,52107430,35,17,18,1
1750663,Tore Mo,475.12,anchored,267.0,2024-11-13T17:00:00Z,51767293,2735,1284,1451,1
1969223,Ole Andreas Sandvik,475.07,anchored,215.0,2022-10-31T17:00:00Z,19043557,1460,722,738,1
16049032,Lene Finsveen,474.64,anchored,137.0,2022-11-21T17:00:00Z,20121019,14,8,6,1
1015461,Nils Arild Sabbasen,474.02,anchored,200.0,2025-07-16T16:00:00Z,62670598,579,253,326,1
21092911,Per Ditlef Faye,473.93,anchored,147.0,2023-03-13T17:00:00Z,25613272,9,5,4,1
1006178,Carl Kolrud,473.75,anchored,40.0,2018-01-10T17:05:00Z,2054176,307,136,171,1
7959797,Pergantis Zalachas,473.46,anchored,288.0,2026-06-08T16:00:00Z,83165326,1514,711,803,1
1356128,Christian Moberg,473.08,anchored,3.0,2025-12-27T11:00:00Z,71848093,136,65,71,1
7100105,Filip,472.28,anchored,,,,39,19,20,1
34802578,Anders Valde,472.12,anchored,225.0,2023-11-06T17:00:00Z,34016380,23,11,12,1
4762948,Drilon Disha,472.11,anchored,,,,33,15,18,1
1566758,Tor-Arne Slorafoss,471.66,anchored,234.0,2026-03-09T17:00:00Z,76463698,597,271,326,1
1902521,Tom-Henrik Sandvik,471.47,anchored,225.0,2024-01-29T17:00:00Z,36520705,1476,725,751,1
6179045,Georgios,471.27,anchored,,,,21,11,10,1
1183878,Petter Olsen,471.18,anchored,,,,27,15,12,1
1695480,Korab Neziri,471.17,anchored,251.0,2023-03-20T17:00:00Z,25613290,38,17,21,1
1934110,Ivan Tadic,471.01,anchored,,,,88,52,36,1
5063316,Asgeir H,470.83,anchored,,,,8,4,4,1
34735372,Karl Våglund,470.65,anchored,4.0,2025-07-05T08:00:00Z,59079793,69,27,42,1
1006225,Espen Hauge,470.56,anchored,,,,48,15,33,1
19913527,Wael Handal,470.47,anchored,339.0,2024-08-26T16:00:00Z,47691967,291,141,150,1
9209866,Johannes Sandström,468.79,anchored,,,,73,37,36,1
1024806,Lars Nitteberg,468.68,anchored,,,,447,205,242,1
4797871,Johannes Ulsund,467.93,anchored,224.0,2023-06-19T16:00:00Z,29031835,1259,593,666,1
3635527,Per Ståle,467.55,anchored,,,,29,15,14,1
1031037,Sverre Kringler,467.23,anchored,372.0,2025-05-21T16:00:00Z,59340604,35,14,21,1
2888171,Ørjan Storborg,467.08,anchored,,,,21,11,10,1
1069187,Thomas Erichsen,467.03,anchored,,,,91,48,43,1
49471744,Nikola Ljusic,466.9,anchored,204.0,2025-06-30T16:00:00Z,62644030,16,6,10,1
7719582,Astrid E. Pedersen,466.54,anchored,325.0,2026-06-03T16:00:00Z,82639456,1725,776,949,1
71956222,Raymond Mælen,466.43,anchored,319.0,2026-09-16T16:00:00Z,88468552,537,245,292,1
54686500,Danylo Yavorskyi,466.24,anchored,,,,4,2,2,1
3430505,Ben Tanner,465.77,anchored,425.0,2026-08-12T15:45:00Z,86204368,8,4,4,1
7004013,Jone Berntsen Stava,465.2,anchored,231.0,2024-01-29T17:00:00Z,36520705,144,68,76,1
3682319,Lasse Rognlien,465.11,anchored,307.0,2026-09-14T16:00:00Z,88891195,1597,660,937,1
40384564,James Acker,464.39,anchored,4.0,2025-12-27T11:00:00Z,71848093,66,24,42,1
1016894,Tommy Andersen,463.65,anchored,,,,383,167,216,1
80198077,Nils Vogt,463.64,anchored,319.0,2026-09-02T16:00:00Z,86425378,205,82,123,1
1006302,Jo Bjørnstad,463.19,anchored,,,,16,8,8,1
36847480,Maren Hermansen,463.08,anchored,,,,14,6,8,1
1038588,Lucas Baranji,462.91,anchored,311.0,2026-06-08T16:00:00Z,83165326,19,8,11,1
1027209,Thang Vu Ngoc,462.42,anchored,,,,20,11,9,1
36079675,Merethe Holtet,462.38,anchored,,,,7,5,2,1
1006273,Hermund Årdalen,461.53,anchored,,,,8,2,6,1
2357139,Aaron Rossel,461.21,anchored,,,,40,20,20,1
16590622,Kjetil Nordal,460.92,anchored,143.0,2023-08-14T16:00:00Z,30522520,111,50,61,1
15015007,Nikola Tadijanović,460.55,anchored,225.0,2024-09-09T16:00:00Z,47692012,25,13,12,1
6550337,Mats Rognås,459.92,anchored,,,,19,8,11,1
1969238,Audun Brede,459.77,anchored,,,,658,342,316,1
2620565,Fadil,459.0,anchored,12.0,2018-05-26T12:01:00Z,2619365,134,72,62,1
30080695,Marek Zagrobelny,458.97,anchored,290.0,2025-01-08T17:00:00Z,53300464,232,100,132,1
2653483,Shakir Bajrami,458.4,anchored,,,,163,79,84,1
5528057,Stelios,457.64,anchored,,,,31,17,14,1
5493128,Per christian Slåtta,457.55,anchored,2.0,2024-02-23T17:00:00Z,40191154,1088,491,597,1
7027028,Wael,457.3,anchored,225.0,2022-10-24T16:00:00Z,19043404,11,4,7,1
19571821,Erik Sørensen,457.18,anchored,151.0,2022-11-14T17:00:00Z,20101777,17,8,9,1
1708121,Petter Olsen,457.08,anchored,263.0,2023-11-06T17:00:00Z,34016380,1659,802,857,1
1285998,Haakon Røstad,457.07,anchored,,,,14,6,8,1
48190969,Rune Vestøl,456.87,anchored,275.0,2025-07-02T16:15:00Z,63131038,28,8,20,1
2140752,Mats Larsen,455.95,anchored,,,,227,115,112,1
58087078,Bias Hagen,455.85,anchored,272.0,2026-01-28T17:00:00Z,74911768,23,9,14,1
1670605,Bernadette Bodó,455.57,anchored,3.0,2026-01-31T10:00:00Z,72236716,533,240,293,1
1059772,Magnus Olaussen,455.42,anchored,,,,71,31,40,1
85089859,Stian Rekdal,455.23,anchored,307.0,2026-09-16T16:00:00Z,88468552,86,38,48,1
1431228,remi kwit,454.94,anchored,,,,17,9,8,1
8383376,Hans Petter Ilstad,453.91,anchored,175.0,2023-03-27T16:00:00Z,25906933,54,28,26,1
77926909,Fredrik August Svendsen,453.86,anchored,,,,14,6,8,1
16282693,Mikko Virtanen,453.13,anchored,145.0,2023-08-14T16:00:00Z,30522520,84,47,37,1
2251353,Mentor Nuredini,452.83,anchored,285.0,2025-02-17T17:00:00Z,54821068,688,334,354,1
1946144,Sebastian Solberg,452.68,anchored,,,,52,31,21,1
1957538,Mathias macdonald,452.07,anchored,,,,19,11,8,1
5140422,Tomas Gryczon,450.81,anchored,312.0,2026-09-02T16:00:00Z,86425378,2829,1152,1677,1
62353570,Hallvard Olaussen,449.56,anchored,325.0,2026-09-16T16:00:00Z,88468552,603,305,298,1
1902955,Håkon Nilsen,448.98,anchored,,,,22,12,10,1
2827292,Simen Jøndal,448.76,anchored,200.0,2024-12-02T17:00:00Z,52107310,2759,1168,1591,1
3012666,Eirik Sandaaker,448.54,anchored,213.0,2025-03-31T16:00:00Z,58092127,773,367,406,1
36225232,Adrian Winther,448.23,anchored,232.0,2025-05-05T16:00:00Z,59906125,123,62,61,1
3635602,Rune Fevang,447.73,anchored,,,,17,7,10,1
69871786,Tito Hansen,447.52,anchored,175.0,2025-10-06T16:00:00Z,69798916,15,8,7,1
6907086,Elens Zommers,447.48,anchored,1.0,2020-11-01T13:00:00Z,8418763,14,6,8,1
2660053,Morten Bjellås,446.8,anchored,3.0,2026-04-03T13:00:00Z,79209838,453,211,242,1
1022965,Tommy Bakke,446.77,anchored,38.0,2018-02-07T17:15:00Z,2126901,341,140,201,1
27634768,Roger Andresen,446.77,anchored,260.0,2026-04-15T16:00:00Z,78942265,166,76,90,1
73722376,Seva Tkach,445.96,anchored,289.0,2026-06-17T16:00:00Z,83685484,354,146,208,1
1006147,Arild Kråkvik,444.67,anchored,2.0,2026-04-03T13:00:00Z,79209838,121,56,65,1
2947251,Maria Torjussen,443.77,anchored,20.0,2018-09-12T16:01:00Z,2940005,51,27,24,1
2431085,Shakir,443.47,anchored,,,,98,53,45,1
3611862,Minh Cong Bui,443.17,anchored,,,,117,55,62,1
5145209,Frode Lystad,442.89,anchored,,,,25,10,15,1
19616722,Lobsang Thupten,442.48,anchored,230.0,2026-04-06T16:00:00Z,76464547,443,172,271,1
13720633,Håkon Haukebøe,441.75,anchored,207.0,2026-09-09T16:00:00Z,87717052,469,190,279,1
1006193,Dag Johnsen,441.6,anchored,54.0,2018-08-15T16:00:00Z,2867850,17,5,12,1
1027208,Anders Sandholtet,441.59,anchored,,,,24,12,12,1
2057268,Øyvind Stenhaug,441.53,anchored,,,,208,91,117,1
10570834,Alexander Kjos Hartz,441.34,anchored,,,,17,7,10,1
50993632,Kester Hvattum,440.64,anchored,228.0,2026-06-08T16:00:00Z,83165326,162,75,87,1
1573174,Michel Nienhuis,439.6,anchored,,,,11,4,7,1
16144324,George Malekkides,439.5,anchored,,,,4,1,3,1
52390867,Emil Johannesen,438.71,anchored,213.0,2026-07-20T15:45:00Z,85126495,335,150,185,1
8362155,Nicolai,438.34,anchored,,,,11,5,6,1
3183489,Knut-Håkon Helgesen,438.32,anchored,284.0,2026-08-17T16:00:00Z,86204356,284,124,160,1
10604059,Ole Kvalsvik,437.39,anchored,275.0,2025-07-28T16:00:00Z,64053550,8,3,5,1
50522596,Olav Finnerud,437.06,anchored,165.0,2026-01-26T17:00:00Z,75333334,5,2,3,1
3543748,Thong Trong Ho,436.39,anchored,,,,224,104,120,1
3119948,Huan Bao Ngo,436.23,anchored,159.0,2025-10-13T16:00:00Z,70078510,479,256,223,1
53060527,Mazen AlAli,434.52,anchored,244.0,2026-09-21T16:00:00Z,88917997,307,146,161,1
75505852,Flavio Wicki,434.34,anchored,275.0,2026-09-21T16:00:00Z,88917997,184,84,100,1
8306234,Frode Ellingsen,434.34,anchored,,,,100,45,55,1
15015523,Vijay Jadhav,434.29,anchored,237.0,2023-04-17T16:00:00Z,25906981,148,56,92,1
1429285,Kristoffer Fjellstad,433.88,anchored,,,,129,67,62,1
1957536,Sebastian Yet,433.75,anchored,,,,76,36,40,1
3256681,Alex Hoang Hai Nguyen,433.52,anchored,,,,266,134,132,1
2140722,Mats Larsen,432.42,anchored,,,,176,86,90,1
1944588,Drilon Disha,431.8,anchored,,,,46,21,25,1
2923223,Christian Lothar Ruiz,431.56,anchored,,,,80,37,43,1
1014095,Odd Sebastian Bobby Fischer,431.38,anchored,149.0,2023-01-30T17:00:00Z,21246265,100,45,55,1
1071680,Michael,430.67,anchored,,,,8,3,5,1
6060601,Nomen Nescio,430.59,anchored,30.0,2020-02-05T17:00:00Z,7282943,11,6,5,1
2251360,Joakim Elfstrøm,430.03,anchored,,,,207,92,115,1
12339043,Magnus Groseth,429.36,anchored,225.0,2023-01-18T17:00:00Z,21241612,58,23,35,1
3439621,Qani Rahimi,428.85,anchored,,,,52,27,25,1
25508719,Magnus Maprang Dahlø,428.1,anchored,,,,3,1,2,1
2021209,Johnny Lotto,427.94,anchored,,,,13,5,8,1
5185785,Benjamin Memeti,426.87,anchored,40.0,2019-10-09T16:03:00Z,6584939,17,6,11,1
4762955,Benjamin,426.78,anchored,,,,23,10,13,1
1047363,Vinko Smolic,426.63,anchored,366.0,2026-05-20T16:00:00Z,81474325,44,13,31,1
1561576,Antonio Hagen,426.29,anchored,20.0,2017-12-06T18:30:00Z,1999499,261,89,172,1
21425374,Richard Persson,426.04,anchored,3.0,2024-12-27T11:00:00Z,52314610,13,5,8,1
34163575,Brahim Sandli,425.43,anchored,217.0,2026-03-30T16:00:00Z,76464520,97,49,48,1
2431086,Adil,425.13,anchored,,,,92,45,47,1
1697350,Philippe Beal,424.87,anchored,,,,229,113,116,1
2947262,Christian Lothar Ruiz,424.86,anchored,213.0,2026-05-04T16:00:00Z,80902801,245,111,134,1
7711820,Marie Hoff Petersen,423.75,anchored,4.0,2026-04-03T13:00:00Z,79209838,264,93,171,1
81875407,Sa-Lee Suwannachuen,423.59,anchored,278.0,2026-06-03T16:00:00Z,82639456,58,20,38,1
4889376,Tayab Malik,423.55,anchored,20.0,2019-03-20T17:15:00Z,5065455,87,41,46,1
2251358,Davut Demir,422.88,anchored,,,,9,5,4,1
8970047,Ante Petricevic,421.96,anchored,219.0,2026-06-15T16:00:00Z,83685481,203,64,139,1
17431444,Kathrine Eikeseth,421.17,anchored,,,,28,11,17,1
2167690,Iselin Masternes,419.98,anchored,179.0,2025-03-26T17:30:00Z,53306476,901,416,485,1
1944631,Lars Haakon Lunde,419.85,anchored,,,,75,32,43,1
44119141,Gaute Rogstad,419.26,anchored,169.0,2026-09-14T16:00:00Z,88891195,242,117,125,1
21261571,Alexander Lindbäck,418.54,anchored,4.0,2024-12-27T11:00:00Z,52314610,13,5,8,1
57799534,Iris Marie Evdahl,418.52,anchored,225.0,2026-07-20T15:45:00Z,85126495,255,94,161,1
5476975,Toan Truong,418.26,anchored,,,,18,8,10,1
1008226,John Ove Løvdal,418.19,anchored,275.0,2022-11-02T17:00:00Z,19910281,24,10,14,1
3508777,Outi,417.83,anchored,,,,8,4,4,1
1944569,Philippe Beal,417.44,anchored,,,,30,15,15,1
79002523,luis Cardenas rosas,417.18,anchored,175.0,2026-03-23T17:00:00Z,76464466,9,4,5,1
1511260,Lars Haakon Lunde,416.63,anchored,,,,11,4,7,1
29331970,Arne Pedersen,416.55,anchored,217.0,2023-11-01T17:00:00Z,34393408,29,10,19,1
83739619,Aalok Jain,414.77,anchored,776.0,2026-06-15T16:00:00Z,83685481,22,6,16,1
20396602,Erik Sørensen,414.31,anchored,223.0,2026-09-14T16:00:00Z,88891195,170,92,78,1
30584953,Mattias Beckman,412.55,anchored,201.0,2024-09-02T16:00:00Z,47692222,63,23,40,1
72868804,Sander Naas-Mælen,412.34,anchored,227.0,2026-09-21T16:00:00Z,88917997,541,215,326,1
1751833,Carlton Ford,412.27,anchored,,,,70,34,36,1
3081704,Sundar K,412.18,anchored,11.0,2019-06-12T16:18:00Z,5528868,405,182,223,1
2140751,Jamal Malik,411.08,anchored,,,,195,91,104,1
67477936,Theodor Brekke-Hongset,411.08,anchored,175.0,2025-09-24T16:00:00Z,68791057,36,15,21,1
6550338,Isak Karlsen,410.4,anchored,,,,14,6,8,1
73998136,Andreas Langkås,410.25,anchored,5.0,2025-12-27T11:00:00Z,71848093,13,4,9,1
2166616,Philippe Béal,409.58,anchored,162.0,2025-12-08T17:00:00Z,73368727,463,213,250,1
2251356,Saban Tepeli,409.23,anchored,,,,11,6,5,1
10774063,Axel Mikhail Dalberg,408.81,anchored,43.0,2022-06-15T16:00:00Z,16266742,19,7,12,1
30143524,Paulina Statkiewicz,408.52,anchored,202.0,2023-12-13T16:52:00Z,35912224,32,12,20,1
82895710,Rolf Woods,407.21,anchored,175.0,2026-06-03T16:00:00Z,82639456,17,5,12,1
2431088,Chalak,406.78,anchored,,,,23,9,14,1
12348586,Runar Leiren,406.66,anchored,201.0,2026-09-21T16:00:00Z,88917997,271,137,134,1
3508778,Naser lusnjani,406.16,anchored,,,,12,6,6,1
1084882,Remi Kwit,405.41,anchored,,,,109,51,58,1
5339081,Daniel,405.27,anchored,,,,9,5,4,1
73236004,Dragan Ceranic,404.91,anchored,4.0,2025-12-27T11:00:00Z,71848093,16,3,13,1
1006166,Bjørn Johan Lorange,404.74,anchored,,,,5,2,3,1
78617272,Harald Fjeldberg,404.67,anchored,225.0,2026-08-31T16:00:00Z,86423461,16,9,7,1
1472755,Georgina Askeland,404.56,anchored,,,,102,42,60,1
7401491,Morten Bjellås,403.86,anchored,45.0,2021-08-04T16:00:00Z,9073490,44,15,29,1
2625188,Christian Garmann Schjelderup,403.64,anchored,28.0,2018-08-22T16:15:00Z,2891870,138,61,77,1
2140742,Jamal Malik,403.5,anchored,,,,179,73,106,1
2307209,Ed Liu,402.93,anchored,225.0,2026-08-05T15:50:00Z,85946203,29,12,17,1
34719502,Jonathan Storvik,401.16,anchored,175.0,2024-07-15T16:00:00Z,44280016,24,12,12,1
7784582,Mathias Kolloen Nilsen,401.1,anchored,30.0,2020-05-27T15:55:00Z,7906953,68,26,42,1
3305265,Fredrik Nyberg,400.62,anchored,266.0,2024-10-07T16:00:00Z,50414158,27,9,18,1
6680803,Jake Hill,400.51,anchored,,,,15,7,8,1
2684364,Huan,400.27,anchored,,,,59,27,32,1
19663813,Aneta Bananarama,399.79,anchored,,,,11,4,7,1
2267856,Jimmy Andersson,399.17,anchored,,,,54,21,33,1
1183869,Matias Myhrhaug,398.78,anchored,,,,193,83,110,1
21530185,Ayet Rahimi,398.3,anchored,201.0,2024-08-12T16:00:00Z,46642558,75,28,47,1
1075531,Thang Vu Ngoc,398.24,anchored,,,,10,5,5,1
52324939,Saga Hedin,397.86,anchored,110.0,2025-05-28T16:00:00Z,61330126,33,13,20,1
5140382,Jørgen Johansen,397.81,anchored,,,,7,3,4,1
7458715,Kristoforos,397.68,anchored,,,,7,3,4,1
8280788,Anita Håland,397.59,anchored,,,,16,8,8,1
8362037,Gunn Hellen,397.46,anchored,,,,4,2,2,1
33729541,Eivind Yoo Yong Jae Johansen,397.18,anchored,184.0,2026-06-03T16:00:00Z,82639456,317,118,199,1
1751232,Øyvind Stenhaug,397.11,anchored,15.0,2020-01-30T19:15:00Z,7224607,1379,565,814,1
2620562,Adil,397.09,anchored,12.0,2018-05-26T12:01:00Z,2619365,40,16,24,1
26005630,Cathrine Fjermerås,396.3,anchored,110.0,2023-06-19T16:00:00Z,29031835,25,12,13,1
16259161,Anders Selland,395.69,anchored,319.0,2026-05-11T16:00:00Z,81171145,10,2,8,1
1006419,Ole Kristian Elnæs,395.37,anchored,,,,10,3,7,1
1006203,Edwin Ingebrigtsen,395.25,anchored,60.0,2018-02-28T17:15:00Z,2145425,10,4,6,1
2577877,Britt Sølvi Hauge Pettersen,394.92,anchored,225.0,2025-07-02T16:15:00Z,63131038,13,4,9,1
